Start,End,Open,High,Low,Close,Volume,Market
2/13/2011,2/14/2011,1.05,1.05,1.05,1.05,0,0
2/12/2011,2/13/2011,1.0799,1.0799,1.0799,1.0799,0,0
2/11/2011,2/12/2011,1.07,1.07,1.07,1.07,0,0
2/10/2011,2/11/2011,0.9803,0.9803,0.9803,0.9803,0,0
2/9/2011,2/10/2011,1.09,1.09,1.09,1.09,0,0
2/8/2011,2/9/2011,0.918,0.918,0.918,0.918,0,0
2/7/2011,2/8/2011,0.89,0.89,0.89,0.89,0,0
2/6/2011,2/7/2011,0.8997,0.8997,0.8997,0.8997,0,0
2/5/2011,2/6/2011,0.92,0.92,0.92,0.92,0,0
2/4/2011,2/5/2011,0.811,0.811,0.811,0.811,0,0
2/3/2011,2/4/2011,0.69,0.69,0.69,0.69,0,0
2/2/2011,2/3/2011,0.716,0.716,0.716,0.716,0,0
2/1/2011,2/2/2011,0.7,0.7,0.7,0.7,0,0
1/31/2011,2/1/2011,0.52,0.52,0.52,0.52,0,0
1/30/2011,1/31/2011,0.4799,0.4799,0.4799,0.4799,0,0
1/29/2011,1/30/2011,0.439,0.439,0.439,0.439,0,0
1/28/2011,1/29/2011,0.446,0.446,0.446,0.446,0,0
1/27/2011,1/28/2011,0.4212,0.4212,0.4212,0.4212,0,0
1/26/2011,1/27/2011,0.417,0.417,0.417,0.417,0,0
1/25/2011,1/26/2011,0.41,0.41,0.41,0.41,0,0
1/24/2011,1/25/2011,0.4199,0.4199,0.4199,0.4199,0,0
1/23/2011,1/24/2011,0.4424,0.4424,0.4424,0.4424,0,0
1/22/2011,1/23/2011,0.4443,0.4443,0.4443,0.4443,0,0
1/21/2011,1/22/2011,0.4199,0.4199,0.4199,0.4199,0,0
1/20/2011,1/21/2011,0.39,0.39,0.39,0.39,0,0
1/19/2011,1/20/2011,0.313,0.313,0.313,0.313,0,0
1/18/2011,1/19/2011,0.313,0.313,0.313,0.313,0,0
1/17/2011,1/18/2011,0.3495,0.3495,0.3495,0.3495,0,0
1/16/2011,1/17/2011,0.3868,0.3868,0.3868,0.3868,0,0
1/15/2011,1/16/2011,0.386,0.386,0.386,0.386,0,0
1/14/2011,1/15/2011,0.4,0.4,0.4,0.4,0,0
1/13/2011,1/14/2011,0.3176,0.3176,0.3176,0.3176,0,0
1/12/2011,1/13/2011,0.3188,0.3188,0.3188,0.3188,0,0
1/11/2011,1/12/2011,0.3266,0.3266,0.3266,0.3266,0,0
1/10/2011,1/11/2011,0.3266,0.3266,0.3266,0.3266,0,0
1/9/2011,1/10/2011,0.323,0.323,0.323,0.323,0,0
1/8/2011,1/9/2011,0.3229,0.3229,0.3229,0.3229,0,0
1/7/2011,1/8/2011,0.32,0.32,0.32,0.32,0,0
1/6/2011,1/7/2011,0.298,0.298,0.298,0.298,0,0
1/5/2011,1/6/2011,0.299,0.299,0.299,0.299,0,0
1/4/2011,1/5/2011,0.299,0.299,0.299,0.299,0,0
1/3/2011,1/4/2011,0.295,0.295,0.295,0.295,0,0
1/2/2011,1/3/2011,0.3,0.3,0.3,0.3,0,0
1/1/2011,1/2/2011,0.3,0.3,0.3,0.3,0,0
12/31/2010,1/1/2011,0.3,0.3,0.3,0.3,0,0
12/30/2010,12/31/2010,0.3,0.3,0.3,0.3,0,0
12/29/2010,12/30/2010,0.3,0.3,0.3,0.3,0,0
12/28/2010,12/29/2010,0.281,0.281,0.281,0.281,0,0
12/27/2010,12/28/2010,0.265,0.265,0.265,0.265,0,0
12/26/2010,12/27/2010,0.265,0.265,0.265,0.265,0,0
12/25/2010,12/26/2010,0.2499,0.2499,0.2499,0.2499,0,0
12/24/2010,12/25/2010,0.248,0.248,0.248,0.248,0,0
12/23/2010,12/24/2010,0.25,0.25,0.25,0.25,0,0
12/22/2010,12/23/2010,0.25,0.25,0.25,0.25,0,0
12/21/2010,12/22/2010,0.24,0.24,0.24,0.24,0,0
12/20/2010,12/21/2010,0.267,0.267,0.267,0.267,0,0
12/19/2010,12/20/2010,0.2401,0.2401,0.2401,0.2401,0,0
12/18/2010,12/19/2010,0.241,0.241,0.241,0.241,0,0
12/17/2010,12/18/2010,0.24,0.24,0.24,0.24,0,0
12/16/2010,12/17/2010,0.25,0.25,0.25,0.25,0,0
12/15/2010,12/16/2010,0.238,0.238,0.238,0.238,0,0
12/14/2010,12/15/2010,0.2467,0.2467,0.2467,0.2467,0,0
12/13/2010,12/14/2010,0.2299,0.2299,0.2299,0.2299,0,0
12/12/2010,12/13/2010,0.22,0.22,0.22,0.22,0,0
12/11/2010,12/12/2010,0.228,0.228,0.228,0.228,0,0
12/10/2010,12/11/2010,0.204,0.204,0.204,0.204,0,0
12/9/2010,12/10/2010,0.2,0.2,0.2,0.2,0,0
12/8/2010,12/9/2010,0.2388,0.2388,0.2388,0.2388,0,0
12/7/2010,12/8/2010,0.233,0.233,0.233,0.233,0,0
12/6/2010,12/7/2010,0.204,0.204,0.204,0.204,0,0
12/5/2010,12/6/2010,0.19,0.19,0.19,0.19,0,0
12/4/2010,12/5/2010,0.205,0.205,0.205,0.205,0,0
12/3/2010,12/4/2010,0.2511,0.2511,0.2511,0.2511,0,0
12/2/2010,12/3/2010,0.255,0.255,0.255,0.255,0,0
12/1/2010,12/2/2010,0.2275,0.2275,0.2275,0.2275,0,0
11/30/2010,12/1/2010,0.2082,0.2082,0.2082,0.2082,0,0
11/29/2010,11/30/2010,0.2299,0.2299,0.2299,0.2299,0,0
11/28/2010,11/29/2010,0.27,0.27,0.27,0.27,0,0
11/27/2010,11/28/2010,0.283,0.283,0.283,0.283,0,0
11/26/2010,11/27/2010,0.2844,0.2844,0.2844,0.2844,0,0
11/25/2010,11/26/2010,0.28,0.28,0.28,0.28,0,0
11/24/2010,11/25/2010,0.283,0.283,0.283,0.283,0,0
11/23/2010,11/24/2010,0.283,0.283,0.283,0.283,0,0
11/22/2010,11/23/2010,0.2879,0.2879,0.2879,0.2879,0,0
11/21/2010,11/22/2010,0.2768,0.2768,0.2768,0.2768,0,0
11/20/2010,11/21/2010,0.283,0.283,0.283,0.283,0,0
11/19/2010,11/20/2010,0.28,0.28,0.28,0.28,0,0
11/18/2010,11/19/2010,0.2678,0.2678,0.2678,0.2678,0,0
11/17/2010,11/18/2010,0.2299,0.2299,0.2299,0.2299,0,0
11/16/2010,11/17/2010,0.223,0.223,0.223,0.223,0,0
11/15/2010,11/16/2010,0.2682,0.2682,0.2682,0.2682,0,0
11/14/2010,11/15/2010,0.279,0.279,0.279,0.279,0,0
11/13/2010,11/14/2010,0.276,0.276,0.276,0.276,0,0
11/12/2010,11/13/2010,0.2682,0.2682,0.2682,0.2682,0,0
11/11/2010,11/12/2010,0.2231,0.2231,0.2231,0.2231,0,0
11/10/2010,11/11/2010,0.24,0.24,0.24,0.24,0,0
11/9/2010,11/10/2010,0.21,0.21,0.21,0.21,0,0
11/8/2010,11/9/2010,0.243,0.243,0.243,0.243,0,0
11/7/2010,11/8/2010,0.34,0.34,0.34,0.34,0,0
11/6/2010,11/7/2010,0.39,0.39,0.39,0.39,0,0
11/5/2010,11/6/2010,0.26,0.26,0.26,0.26,0,0
11/4/2010,11/5/2010,0.23,0.23,0.23,0.23,0,0
11/3/2010,11/4/2010,0.1931,0.1931,0.1931,0.1931,0,0
11/2/2010,11/3/2010,0.1938,0.1938,0.1938,0.1938,0,0
11/1/2010,11/2/2010,0.1955,0.1955,0.1955,0.1955,0,0
10/31/2010,11/1/2010,0.1925,0.1925,0.1925,0.1925,0,0
10/30/2010,10/31/2010,0.1989,0.1989,0.1989,0.1989,0,0
10/29/2010,10/30/2010,0.19,0.19,0.19,0.19,0,0
10/28/2010,10/29/2010,0.1731,0.1731,0.1731,0.1731,0,0
10/27/2010,10/28/2010,0.1877,0.1877,0.1877,0.1877,0,0
10/26/2010,10/27/2010,0.1503,0.1503,0.1503,0.1503,0,0
10/25/2010,10/26/2010,0.132,0.132,0.132,0.132,0,0
10/24/2010,10/25/2010,0.115,0.115,0.115,0.115,0,0
10/23/2010,10/24/2010,0.1055,0.1055,0.1055,0.1055,0,0
10/22/2010,10/23/2010,0.1025,0.1025,0.1025,0.1025,0,0
10/21/2010,10/22/2010,0.107,0.107,0.107,0.107,0,0
10/20/2010,10/21/2010,0.099,0.099,0.099,0.099,0,0
10/19/2010,10/20/2010,0.097,0.097,0.097,0.097,0,0
10/18/2010,10/19/2010,0.1024,0.1024,0.1024,0.1024,0,0
10/17/2010,10/18/2010,0.102,0.102,0.102,0.102,0,0
10/16/2010,10/17/2010,0.101,0.101,0.101,0.101,0,0
10/15/2010,10/16/2010,0.105,0.105,0.105,0.105,0,0
10/14/2010,10/15/2010,0.102,0.102,0.102,0.102,0,0
10/13/2010,10/14/2010,0.105,0.105,0.105,0.105,0,0
10/12/2010,10/13/2010,0.0949,0.0949,0.0949,0.0949,0,0
10/11/2010,10/12/2010,0.095,0.095,0.095,0.095,0,0
10/10/2010,10/11/2010,0.0965,0.0965,0.0965,0.0965,0,0
10/9/2010,10/10/2010,0.0938,0.0938,0.0938,0.0938,0,0
10/8/2010,10/9/2010,0.0869,0.0869,0.0869,0.0869,0,0
10/7/2010,10/8/2010,0.067,0.067,0.067,0.067,0,0
10/6/2010,10/7/2010,0.0628,0.0628,0.0628,0.0628,0,0
10/5/2010,10/6/2010,0.0614,0.0614,0.0614,0.0614,0,0
10/4/2010,10/5/2010,0.0613,0.0613,0.0613,0.0613,0,0
10/3/2010,10/4/2010,0.0611,0.0611,0.0611,0.0611,0,0
10/2/2010,10/3/2010,0.0614,0.0614,0.0614,0.0614,0,0
10/1/2010,10/2/2010,0.062,0.062,0.062,0.062,0,0
9/30/2010,10/1/2010,0.0619,0.0619,0.0619,0.0619,0,0
9/29/2010,9/30/2010,0.0619,0.0619,0.0619,0.0619,0,0
9/28/2010,9/29/2010,0.0619,0.0619,0.0619,0.0619,0,0
9/27/2010,9/28/2010,0.0622,0.0622,0.0622,0.0622,0,0
9/26/2010,9/27/2010,0.062,0.062,0.062,0.062,0,0
9/25/2010,9/26/2010,0.062,0.062,0.062,0.062,0,0
9/24/2010,9/25/2010,0.0622,0.0622,0.0622,0.0622,0,0
9/23/2010,9/24/2010,0.0623,0.0623,0.0623,0.0623,0,0
9/22/2010,9/23/2010,0.0622,0.0622,0.0622,0.0622,0,0
9/21/2010,9/22/2010,0.0627,0.0627,0.0627,0.0627,0,0
9/20/2010,9/21/2010,0.0621,0.0621,0.0621,0.0621,0,0
9/19/2010,9/20/2010,0.0627,0.0627,0.0627,0.0627,0,0
9/18/2010,9/19/2010,0.061,0.061,0.061,0.061,0,0
9/17/2010,9/18/2010,0.059,0.059,0.059,0.059,0,0
9/16/2010,9/17/2010,0.0619,0.0619,0.0619,0.0619,0,0
9/15/2010,9/16/2010,0.0604,0.0604,0.0604,0.0604,0,0
9/14/2010,9/15/2010,0.062,0.062,0.062,0.062,0,0
9/13/2010,9/14/2010,0.0622,0.0622,0.0622,0.0622,0,0
9/12/2010,9/13/2010,0.0615,0.0615,0.0615,0.0615,0,0
9/11/2010,9/12/2010,0.0637,0.0637,0.0637,0.0637,0,0
9/10/2010,9/11/2010,0.0618,0.0618,0.0618,0.0618,0,0
9/9/2010,9/10/2010,0.0611,0.0611,0.0611,0.0611,0,0
9/8/2010,9/9/2010,0.062,0.062,0.062,0.062,0,0
9/7/2010,9/8/2010,0.061,0.061,0.061,0.061,0,0
9/6/2010,9/7/2010,0.0616,0.0616,0.0616,0.0616,0,0
9/5/2010,9/6/2010,0.0616,0.0616,0.0616,0.0616,0,0
9/4/2010,9/5/2010,0.0624,0.0624,0.0624,0.0624,0,0
9/3/2010,9/4/2010,0.0609,0.0609,0.0609,0.0609,0,0
9/2/2010,9/3/2010,0.0634,0.0634,0.0634,0.0634,0,0
9/1/2010,9/2/2010,0.0629,0.0629,0.0629,0.0629,0,0
8/31/2010,9/1/2010,0.06,0.06,0.06,0.06,0,0
8/30/2010,8/31/2010,0.065,0.065,0.065,0.065,0,0
8/29/2010,8/30/2010,0.064,0.064,0.064,0.064,0,0
8/28/2010,8/29/2010,0.0641,0.0641,0.0641,0.0641,0,0
8/27/2010,8/28/2010,0.065,0.065,0.065,0.065,0,0
8/26/2010,8/27/2010,0.064,0.064,0.064,0.064,0,0
8/25/2010,8/26/2010,0.0648,0.0648,0.0648,0.0648,0,0
8/24/2010,8/25/2010,0.065,0.065,0.065,0.065,0,0
8/23/2010,8/24/2010,0.0649,0.0649,0.0649,0.0649,0,0
8/22/2010,8/23/2010,0.066,0.066,0.066,0.066,0,0
8/21/2010,8/22/2010,0.0664,0.0664,0.0664,0.0664,0,0
8/20/2010,8/21/2010,0.0655,0.0655,0.0655,0.0655,0,0
8/19/2010,8/20/2010,0.0667,0.0667,0.0667,0.0667,0,0
8/18/2010,8/19/2010,0.068,0.068,0.068,0.068,0,0
8/17/2010,8/18/2010,0.07,0.07,0.07,0.07,0,0
8/16/2010,8/17/2010,0.0655,0.0655,0.0655,0.0655,0,0
8/15/2010,8/16/2010,0.0653,0.0653,0.0653,0.0653,0,0
8/14/2010,8/15/2010,0.067,0.067,0.067,0.067,0,0
8/13/2010,8/14/2010,0.0645,0.0645,0.0645,0.0645,0,0
8/12/2010,8/13/2010,0.07,0.07,0.07,0.07,0,0
8/11/2010,8/12/2010,0.067,0.067,0.067,0.067,0,0
8/10/2010,8/11/2010,0.07,0.07,0.07,0.07,0,0
8/9/2010,8/10/2010,0.071,0.071,0.071,0.071,0,0
8/8/2010,8/9/2010,0.0609,0.0609,0.0609,0.0609,0,0
8/7/2010,8/8/2010,0.059,0.059,0.059,0.059,0,0
8/6/2010,8/7/2010,0.0623,0.0623,0.0623,0.0623,0,0
8/5/2010,8/6/2010,0.061,0.061,0.061,0.061,0,0
8/4/2010,8/5/2010,0.057,0.057,0.057,0.057,0,0
8/3/2010,8/4/2010,0.06,0.06,0.06,0.06,0,0
8/2/2010,8/3/2010,0.06,0.06,0.06,0.06,0,0
8/1/2010,8/2/2010,0.0611,0.0611,0.0611,0.0611,0,0
7/31/2010,8/1/2010,0.0679,0.0679,0.0679,0.0679,0,0
7/30/2010,7/31/2010,0.0627,0.0627,0.0627,0.0627,0,0
7/29/2010,7/30/2010,0.0699,0.0699,0.0699,0.0699,0,0
7/28/2010,7/29/2010,0.0589,0.0589,0.0589,0.0589,0,0
7/27/2010,7/28/2010,0.06,0.06,0.06,0.06,0,0
7/26/2010,7/27/2010,0.056,0.056,0.056,0.056,0,0
7/25/2010,7/26/2010,0.0505,0.0505,0.0505,0.0505,0,0
7/24/2010,7/25/2010,0.0545,0.0545,0.0545,0.0545,0,0
7/23/2010,7/24/2010,0.0626,0.0626,0.0626,0.0626,0,0
7/22/2010,7/23/2010,0.0505,0.0505,0.0505,0.0505,0,0
7/21/2010,7/22/2010,0.0792,0.0792,0.0792,0.0792,0,0
7/20/2010,7/21/2010,0.0747,0.0747,0.0747,0.0747,0,0
7/19/2010,7/20/2010,0.0808,0.0808,0.0808,0.0808,0,0
7/18/2010,7/19/2010,0.0858,0.0858,0.0858,0.0858,0,0
7/17/2010,7/18/2010,0.05,0.05,0.05,0.05,0,0
